"Land";"Diplom";"Club";"K/L";"Bemerkung";"DB Seite";"ID"
"DL";"Military Radio History Diplom";"S65";"L";;1901;2466
"DL";"Münchener Oktoberfest Diplom";;"L";"ersetzt Seiten 380 + 1369";1902;1879
"DL";"Oberems-Diplom";"N47";"L";;1902;2467
"DL";"Ruhrgebiets-Burgen-Diplom";"L18";"L";"Seite 1982: QRT";1903;2468
"DL";"Schwäbisches Burgen-Diplom";"T15";"L";;1903;2469
"DL";"Seligenstädter Geleit";"F38";"L";;1904;2470
"DL";"Titisee-Diplom";"A34";"L";"Seite 1982: Zusatzinfo";1905;2471
"DL";"Worked 10 DN Stations";"F02";"L";;1905;2472
"DL";"WXBR - Worked 10 Bremen";"I04";"L";"ersetzt Seiten 97/1086/1724/1843 - QRT 30.09.2013";1906;237
"ER";"Worked all Moldova Trophy";;"L";"QRT 2013";1906;2473
"EU";"AGB - Diplom-Programm";"AGB";"B";"Aktuell S. 2084";1907;2474
"EU";"AP-Belarus";"AGB";"L";;1907;2475
"EU";"Belarus Award";"AGB";"L";"Aktuell S. 2084";1907;2476
"EU";"Double Calls Award";"AGB";"L";;1907;2477
"EU";"Mirror Calls Award";"AGB";"L";"Aktuell S. 2084";1908;2478
"EU";"National Parks Reserves Belarus";"AGB";"L";;1908;2479
"EU";"Old Belarus";"AGB";"L";;1908;2480
"EU";"Old Minsk Award";"AGB";"L";;1909;2481
"EU";"PX-Belarus";"AGB";"L";;1909;2482
"EU";"Twin Calls Award";"AGB";"L";;1909;2483
"EU";"W-AGB-M";"AGB";"L";;1909;2484
"EU";"YL Belarus";"AGB";"L";;1909;2485
"G";"International Marconi-Day-Award";;"L";;1910;2486
"GW";"European Union Award 2006";;"L";;1910;2487
"GW";"G-8-Award";;"L";;1911;2488
"HB9";"Diplom der 13 Walliser Bezirke";"USKA-VS";"L";;1911;2489
"I3";"Diploma Canova";"ARI-TV";"L";;1912;2490
"JA";"Annimal WAC Award";;"L";;1912;2491
"JA";"Four Corners Award";;"L";;1912;2492
"LY";"Baltic Way Award";"LRMD";"L";"ersetzt Seite 989";1913;42
"LY";"LY Trophy";"LRMD";"L";"ersetzt Seite 991";1913;47
"LY";"LRMD Diplom-Programm";"LRMD";"B";;1913;2493
"LY";"Worked all Lithuania - WAL";"LRMD";"L";;1913;2494
"ON";"Belgian Postcode Award";"UBA";"L";;1913;2495
"PA";"Friesland Award";"VERON";"L";;1914;2496
"RA";"Russian Antarctic Bases Award";"RRC";"L";;1914;2497
"RA";"W-RRC-A";"RRC";"L";;1914;2498
"SP";"PZK - Diplomprogramm";"PZK";"B";"ersetzt Seiten 627/628/1152/1767";1915;320
"SP";"Polska Bez Granic";"PZK";"L";;1915;2499
"SP";"Polskie Miasta";"PZK";"L";;1916;2500
"SP";"PZK Awards Hunter Award";"PZK";"L";;1916;2501
"SP";"Poland 136 kHz Award";"PZK";"L";;1917;2502
"W";"Alphabet Soup Award";;"L";;1917;2503
"YL";"Latvia Award";"LRAL";"L";;1917;2504
"DL";"RUHR.2010-Award";"O52";"K";"1.1.2010-31.12.2010";1918;2505
"DL";"60 Jahre DARC";"DARC";"K";"1.1.2010-31.12.2010";1918;2506
"DL";"60 Jahre VFDB Jubiläumswimpel";"VFDB";"K";"1.1.2010-31.12.2010";1919;2507
"DL";"25 Jahre Moselwein-Diplom";"K45";"K";"1.1.2010-31.12.2010";1920;2508
"DL";"175 Jahre Eisenbahn in Deutschland";"EFA";"K";"1.1.2010-31.12.2010";1920;2509
"DL";"International YL-Meeting Munich 2010";"DVC";"K";"1.6.2010-30.6.2010";1921;2510
"DL";"Kurzzeitdiplom Thüringen";"DVX";"K";"1.1.2010-31.12.2010";1921;2511
"G";"BARTG Golden Jubilee Award";"BARTG";"K";"1.7.2009-30.6.2010";1922;2512
"HA";"Queen Gisela Award (II)";;"K";"1.1.2006-31.12.2011 - Nachfolge-Diplom";1923;2513
"HA";"Europ. Capital of Culture Pecs 2010";;"K";"1.1.2010-31.12.2010";1923;2514
"I";"Centenary Nobel Prize G. Marconi";"ARI+";"K";"15.11.2009-15.12.2009";1924;2515
"LY";"20 Years Restoration of Independence";"LRMD";"K";"1.3.2010-1.5.2010";1924;2516
"OH";"Rautaruukki Corp. 50 Years Award";;"K";"1.1.2010-31.12.2010";1925;2517
"ON";"ON-30-ON";"UBA";"K";"1.1.2010-31.12.2010";1925;2518
"PA";"600th Anniv. City of Purmerend";;"K";"1.1.2010-31.12.2010";1926;2519
"PA";"100 Jaar Scouting in Nederland";;"K";"1.1.2010-31.12.2010";1927;2520
"PA";"MARAC 25th Anniversary";"MARAC";"K";"1.1.2010-31.12.2010";1927;2521
"SM";"Marconi Nobel Prize 100 Award";"SSA";"K";"9.11.2009-10.12.2009";1927;2522
"SP";"80 Jahre PZK";"PZK";"K";"1.2.2010-30.4.2010";1928;2523
"TA";"Istanbul 2010 Europ. Capital of Culture";"TCSWAT";"K";"1.1.2010-31.12.2010";1928;2524
"W";"Diamond Worked all Zones";"CQ";"K";"1.11.2009-31.12.2010";1929;2525
"DL";"Braunkohlen-Diplom";"G20";"L";"ersetzt Seite 200 / 784 / 1249";1936;205
"DL";"Distrikt Golf Diplom";"DVG";"L";"ersetzt Seite 1082 - Adresse neu: S.2289";1937;232
"DL";"König-Ludwig-II-Diplom";"T11";"L";"ersetzt S. 1261";1938;480
"DL";"Landgraf-Philipp-Diplom";"F15";"L";"S.2393 neuer Manager und Zusatzinfo";1938;2533
"DL";"Leverkusen-Diplom (Partnerstädte)";"G11";"L";"ersetzt S. 310, QRT";1939;1822
"DL";"Limes-Diplom";"F11";"L";;1940;2534
"DL";"Gladius zum Limes-Diplom";"F11";"L";;1940;2535
"DL";"Pirna-Diplom";"S03";"L";;1941;2536
"DL";"RTC-Diplomprogramm";"RTC";"B";;1941;2537
"DL";"W-RTC-M";"RTC";"L";;1941;2538
"DL";"Spandau-Diplom";"D06";"L";"(RB29), ersetzt S. 302";1942;2072
"DL";"CWAA (RTC)";"RTC";"L";;1942;2539
"DL";"CWD (RTC)";"RTC";"L";;1942;2540
"DL";"Waterkant-Trophy";"DL0HEW";"L";"ersetzt S. 1649 - neue Info auf www.waterkante.de";1943;1019
"DL";"Via-Regia-Award";"F75";"L";;1943;2541
"DL";"Seefahrt-Plakette";"DL0HEW";"L";"ersetzt S. 1642 - neue Info auf www.waterkante.de";1944;562
"9A";"9AFF-Award";"9AFF";"L";;1945;2542
"CT";"Diplom dos Farois do Algarve";"STARDX";"L";;1945;2543
"CT";"Diploma das Ilhas do Algarve";"STARDX";"L";;1946;2544
"CT";"DPRN - (CTFF)";"CTFF";"L";;1946;2545
"EA";"Diploma VGE (Vertices Geodesicos)";;"L";;1947;2546
"EA";"EAFF";"EAFF";"L";;1947;2547
"EI";"IFFA (EIFF)";"EIFF";"L";;1948;2548
"ER";"MFFA (ERFF)";"ERFF";"L";;1948;2549
"EX";"EXFF (EXFF)";"EXFF";"L";;1949;2550
"F";"FFA (FFF)";"FFF";"L";;1949;2551
"F";"FNPA (FFF)";"FFF";"L";;1949;2552
"F";"FRPA (FFF)";"FFF";"L";;1950;2553
"G";"The Cornish Award";;"L";;1951;2554
"G";"WFF UK (GFF)";"GFF";"L";;1951;2555
"GM";"SNNRA (GMFF)";"GMFF";"L";;1952;2556
"HA";"HA FF";"HAFF";"L";;1952;2557
"I";"IFFA (IFF)";"IFF";"L";;1953;2559
"I";"Neues Ligurisches Diplom";;"L";;1954;2560
"LY";"LYNPA";"LYFF";"L";;1955;2562
"LY";"LY-WPX-Trophy";;"L";;1956;2563
"LZ";"1800 Years Fortess Ovetch";;"L";;1956;2564
"LZ";"LZFFA";"LZFF";"L";;1956;2565
"OE";"WACD Kärnten";"OE8";"L";;1957;2566
"ON";"Belgisches Bahnhofs-Diplom";;"L";"neue Gebühr S. 2084";1958;2567
"ON";"ONFF";"ONFF";"L";;1958;2568
"RA";"City of Bobrovu 300th Anniversary";;"L";;1959;2569
"RA";"Kemerovo Diploma";;"L";;1959;2570
"RA";"WFF Diplomprogramm des RRC";"RRC";"L";;1959;2571
"RA";"RFF-A";"RRC";"L";;1960;2572
"RA";"R-WPX-A";;"L";;1961;2573
"SP";"Castles of Poland Award";;"L";"Korrektur S. 2029";1961;2574
"SP";"SPFF";"SPFF";"L";;1962;2575
"SP";"W-HQ-S";"QTC";"L";;1962;2576
"SV";"SVFF";"SVFF";"L";;1963;2577
"UN";"W-UN-FF";"UNFF";"L";;1963;2578
"UR";"W-UR-FF";"URFF";"L";;1964;2579
"VU";"VU2UR - Diplomprogramm";"VU2UR";"L";;1964;2580
"VU";"Annimalici-Award";"VU2UR";"L";;1965;2581
"VU";"Andaman Islands Award";"VU2UR";"L";;1966;2582
"VU";"Andaman/Nicobar Islands Award";"VU2UR";"L";;1966;2583
"VU";"Coastal Islands Award";"VU2UR";"L";;1966;2584
"VU";"Himalaya/Hind Sagar Railway Aw.";"VU2UR";"L";;1966;2585
"VU";"Lakshadweep Islands Award";"VU2UR";"L";;1967;2586
"VU";"Lakshadweep/Minicoy Islands Award";"VU2UR";"L";;1967;2587
"VU";"Silicon City Award";"VU2UR";"L";;1967;2588
"VU";"VU Contesters Award";"VU2UR";"L";;1967;2589
"VU";"VUFF";"VU2UR";"L";;1967;2590
"VU";"VU 10 Million PIN Award";"VU2UR";"L";;1968;2591
"VU";"World Heritage of India Award";"VU2UR";"L";;1968;2592
"VU";"Worked Republic of India Award";"VU2UR";"L";;1968;2593
"YO";"YOFF";"YOFF";"L";;1969;2594
"YO";"DXFF (DXCC für WFF)";"YOFF";"L";;1969;2595
"YU";"Lajkovac Award";;"L";;1970;2596
"DL";"Bundesgartenschau 2011";"K32";"K";"01.01.-31.12.2011";1971;2597
"DL";"60 Jahre Distrikt Saar";"Q";"K";"01.01.-31.12.2011";1971;2598
"DL";"60 Jahre OV Sundern";"O02";"K";"01.05.2011-30.04.2012";1972;2599
"DL";"111 Jahre Zeppelin-Erstflug";"P03";"K";"01.12.2010-31.03.2012";1973;2600
"DL";"AGCW wird 40";"AGCW";"K";"01.01.-31.12.2011";1973;2601
"DL";"YL-Fußball-WM 2011";"DARC";"K";"01.06.-31.07.2011";1974;2602
"BV";"BV100 - 100 Jahre Republic of China";;"K";"10.10.2010-31.12.2011";1975;2603
"G";"WAB Coastal & Tidal Award 2011";"WAB";"K";"01.01.-31.12.2011";1975;2604
"HA";"Ungarische EU-Ratspräsidentschaft";"MRASZ";"K";"21.01.-30.06.2011";1976;2605
"HB9";"Zürich - HB80Z - Award";"USKA";"K";"01.01.-31.12.2011";1976;2606
"I";"Diploma ""Unita d'Italia - 150 Years""";"ARI";"K";"01.01.-31.12.2011";1977;2607
"I";"Diploma Piacenza Primogenita";"ARI";"K";"01.03.-31.12.2011";1977;2608
"LZ";"All Bulgarian Saints Award";"BCC";"K";"01.01.-31.12.2011";1978;2609
"ON";"65 Years of Spike & Suzy Award";"RACD";"K";"01.01.-31.12.2011";1978;2610
"PA";"30 Years of Veron Section 54 Etten-Leur";"R45";"K";"01.01.-31.12.2011";1978;2611
"SP";"Maria Sklodowska-Curie Award";"PZK";"K";"01.01.-31.12.2011";1979;2612
"TA";"M. Rahmi Koc Museum Award";"IRECS";"K";"01.01.-31.12.2011";1979;2613
"YO";"Brasov - 775 Ani";;"K";"01.08.2010-30.07.2011";1980;2614
"DL";"Dr. Watson Trophy";"IPA";"L";"ersetzt S.1377 - S.2241 Adresse neu";1984;685
"DL";"EU-Blinkfüer-Trophy (EU-LLT)";"DSW";"L";"Seite 2393: Adresse neu - Manager/Gebühr neu S. 2553";1985;2615
"DL";"Hessentags-Plakette";"DVF";"L";"ersetzt S. 1433";1986;751
"DL";"Insel Helgoland Diplom";"E20";"L";"ersetzt S.1381";1987;689
"DL";"Leuchtfeuer-Diplom";"I06";"L";;1988;2617
"DL";"Mecklenburg-Vorpommern-Diplom";"DVV";"L";"ersetzt S. 1132";1989;287
"DL";"Mona-Lisa-Award";;"L";;1990;2618
"CT";"CT-QRP-Awards";;"B";;1990;2619
"CT";"Portugal-QRP-Award";;"L";;1990;2620
"CT";"Worked CT-QRP-Club Award";;"L";;1990;2621
"CT";"QRP Countries Award";;"L";;1991;2622
"CT";"CW-Novice Award";;"L";;1991;2623
"E7";"E7-WFF award";"E7FF";"L";;1991;2624
"EA";"Comarcas de Galicia";;"L";;1991;2625
"EA";"Diploma Delte de l'Ebre";;"L";;1992;2626
"EA";"DPEE - Spanish Windfarms";;"L";;1992;2627
"EA";"Sevilla Ciudad de la Giralda";;"L";;1993;2628
"EA";"T-EA-FONIA-144 MHz";;"L";;1994;2629
"EA";"T-EA-FONIA-HF";;"L";;1994;2630
"EA";"Diploma Andalusia";;"L";;1994;2631
"EA";"Placa URE Sevilla";;"L";;1994;2632
"F";"DD 66 - Pyrénées- Orientales-Diplôme";"REF66";"L";"ersetzt S. 974";1995;18
"EU";"AGB-Trophy H-100-A";"AGB";"L";;1995;2633
"G";"CRAG Award";"CRAG";"L";;1995;2634
"HA";"HA-IPA-Award";"IPA-HA";"L";;1996;2635
"HA";"Hungarian Cities Award";;"L";;1996;2636
"HK";"Diploma Departamentos des Colombia";;"L";;1996;2637
"OE";"Austrian Cities Award";;"L";"Ersetzt S. 202";1997;1386
"HK";"Diploma CHK";;"L";"ersetzt S. 352";1997;1465
"JA";"Ond Day WAC";;"L";"ersetzt S. 500";1997;1924
"HK";"Diploma ZHK";;"L";"ersetzt S. 565";1997;2435
"OE";"Austrian Youth Award";;"L";;1998;2638
"OE4";"OE4 Diplom";;"L";"ersetzt S. 576";1999;1906
"OE1";"Wien-Diplom";"ÖVSV";"L";"ersetzt S. 131";2000;2317
"OE3";"Worked all Districts OE3";"LV3";"L";;2000;2640
"OE";"Danube River Award - WDRA";;"L";"ersetzt S. 125";2001;1608
"OH";"Scout Club Titari in Tampere";;"L";;2002;2641
"OH";"SUF Award (Scout Union of Finland)";;"L";;2002;2642
"PA";"Noviomagum Certificate";"VERON";"L";"ersetzt Seite 257/1798";2003;1170
"PA";"Dutch Lighthouse Award";;"L";;2003;2643
"PA";"Hague Award";;"L";"ersetzt S. 25/206";2003;2644
"PA";"PACC";;"L";"ersetzt S. 59/151";2004;1940
"PA";"Zoetermeer Award";;"L";;2004;2645
"RA";"Borisoglebsk Award";;"L";;2005;2646
"RA1";"Leningrad Region Districts";;"L";;2005;2647
"RA3";"Lipetsk Region Award";;"L";;2005;2648
"RA3";"Nizhniiy Novgorod Region Award";;"L";;2006;2649
"RA3";"Nizhniiy Novgorod Kremlin award";;"L";;2006;2650
"RA3";"Nizhniiy Novgorod Radio Laboratory Aw.";;"L";;2006;2651
"RA3";"RDA-Yaroslavia Award";;"L";;2006;2652
"RA2";"All Kaliningrad Disticts Plaque";;"L";;2007;2653
"S5";"Maritime Mobile Radio Wave Bridges";;"L";;2007;2654
"SM";"Swedish Fauna & Flora Award";"SMFF";"L";;2008;2655
"SP";"Arctowski Antarctic Award";;"L";;2008;2656
"SV2";"Macedonian Prefectures Award";;"L";;2009;2657
"UR";"URDA";;"L";;2009;2658
"UR";"WAU Worked all Ukraine";;"L";;2010;2659
"UR";"Sea of Azov Award";;"L";;2011;2660
"UR";"V. V. Dokuchayev Award";;"L";;2011;2661
"UR";"Harbour Award";;"L";;2011;2662
"UR";"Donetsk Award";;"L";;2011;2663
"UR";"Kalmius Award";;"L";;2012;2664
"UR";"Kharkiv Award";;"L";;2012;2665
"UR";"Kharkiv Avia Award";;"L";;2012;2666
"UR";"The Prikarpatye Award";;"L";;2013;2668
"VK";"Tri Bander Award";;"L";;2013;2669
"W";"Worked all Maine Award";;"L";;2014;2670
"W";"Upside Down Award";;"L";;2014;2671
"W";"Maine Lighthouses Award";;"L";;2014;2672
"W";"New England Writers Award";;"L";;2015;2673
"W";"WUST - US Territories Award";;"L";;2015;2674
"YO";"Romanian Historical Objects Award";;"L";;2016;2675
"YO";"Worked Romanian Lighthouses";;"L";;2016;2676
"9A";"20 Years of 9A Prefixex";"HRS";"K";"01.01.-31.12.2012";2017;2677
"DL";"35 Jahre R24 - OV Haan";"R24";"K";"01.01.-31.12.2012";2017;2678
"DL";"DM50IOTA Anniversary Marathon";;"K";"01.01.2012-31.12.2013";2018;2679
"DL";"65 Jahre Bundesland Rheinland-Pfalz";"DVK";"K";"01.01.-31.12.2012";2018;2680
"DL";"775 Jahre Berlin";"DVD";"K";"01.01.-31.12.2012";2019;2681
"DL";"800 Jahre Anhalt";"W22";"K";"01.01.-31.12.2012";2019;2682
"DL";"Göttinger-Sieben-Diplom";"H10";"K";"01.01.-31.12.2012";2020;2683
"DL";"500 Jahre Rathaus Alsfeld/Oberhessen";"F55";"K";"01.01.-31.12.2012";2020;2684
"EU";"BSCC-AGB-Friendship 2012";"AGB";"K";"01.01.-31.12.2012";2021;2685
"F";"10th Anniversary EURO Award";;"K";"01.01.-31.12.2012";2021;2686
"G";"Commonwealth of Nations Jubilee 2012";;"K";"01.01.-31.12.2012";2022;2687
"G";"Queen's Diamond Jubilee Award";"WAB";"K";"01.01.-31.12.2012";2022;2688
"LX";"75. Anniversary of the RL";"RL";"K";"01.01.-31.12.2012";2023;2689
"LZ";"All Bulgarian Saints Award 2012";;"K";"01.01.-31.12.2012";2023;2690
"OZ";"European Union Presidency Award";;"K";"01.01.-30.06.2012";2024;2691
"RA";"Venev - 640. Anniversary Diploma";;"K";"01.01.-01.08.2012";2024;2692
"SP";"Wladek Wagner Award";;"K";"07.01.-17.10.2012";2024;2693
"SV";"1912 Katerini Award";;"K";"01.01.-31.12.2012";2025;2694
"UR";"Odessa 217";;"K";"01.09.2011-31.08.2012";2025;2695
"W";"Diamond DXCC Challenge";;"K";"01.01.-31.12.2012";2025;2696
"DL";"BRF Young-Ladies Award";"BRF";"L";;2032;2708
"DL";"BRF VK-Islands-Award";"BRF";"L";;2032;2709
"DL";"EFA-DL-Diplom";"EFA";"L";"ersetzt Seite 647 / 904 / 1256";2033;111
"DL";"ELLA Europ. Lighthouses";"BRF";"L";;2034;2710
"DL";"Fledermaus-Diplom";"M14";"L";"ersetzt S. 1506";2036;870
"DL";"ELSA Europ. Lightships";"BRF";"L";;2036;2711
"DL";"Internationales Bergbau-Diplom";"N07";"L";"Manager neu: S.2190";2037;2712
"DL";"Rainy Capitals";;"L";;2038;2713
"DL";"Route Industriekultur Ruhrgebiet";"O02";"L";;2038;2714
"DL";"Sächsisches Burgendiplom";"S26";"L";;2039;2715
"DL";"Seenotkreuzer-Diplom";"I05";"L";"ersetzt Seite 545/692/1520/1654";2040;881
"DL";"WDR - Worked Distrikt R";"R03";"L";"ersetzt S. 513/1177/1559";2041;379
"EA";"DME - Diploma Municipios de Espana";"URE";"L";;2041;2716
"EU";"Geralds of Belarus - Wappen v. Bel.";"AGB";"L";;2042;2717
"F";"DD 92";"REF92";"L";"ersetzt Seite 650/1178";2043;1547
"F";"DD 47";"REF47";"L";"ersetzt S. 284";2043;1594
"F";"DD 93 - Seine-Saint-Denis";"REF93";"L";;2043;2718
"F";"Diplôme IPA Section Francaise";"IPA";"L";"ersetzt S. 1034";2044;131
"G";"FIRAC Award";"FIRAC";"L";"ersetzt Seite 1042/1497";2044;143
"F";"Diplome des Moulins de la Sarthe";;"L";;2044;2719
"G";"Cray Valley Award";"CVRS";"L";;2045;2720
"HA";"Hungarian Railway Award";"FIRAC";"L";;2045;2721
"I";"Certificado del Mediterraneo - CDM";"ARI";"L";"ersetzt Seite 248/1038/1092";2046;136
"IS";"Arctic World Award";"ARI reg";"L";;2046;2722
"I";"Dolomiti Award";"ARI reg";"L";;2047;2723
"I";"European Countries DX Award";"DDXC";"L";"Anschrift neu: S.2190";2047;2724
"I";"Francesco Duarte Award";"ARI reg";"L";;2047;2725
"I";"Diploma Frederico II";"ARI reg";"L";"ersetzt Seite 979";2048;26
"I";"Diploma Ville Venete d. Riviera d. Brent";"ARI reg";"L";;2048;2726
"I";"WAP A.S.E.A. Award";"ARI reg";"L";;2049;2727
"I";"WAP Arctic Callsigns Award";"ARI reg";"L";;2049;2728
"I";"WAP Arctic Directory Award";"ARI reg";"L";;2050;2729
"OE";"ADL-Diplom - Austrian Districts Locator";"ÖVSV";"L";;2050;2730
"OE";"Babenberger Diplom Klosterneuburg";"A310";"L";"ersetzt Seiten 517/993/1622";2051;49
"OE";"Peter Rosegger Diplom";"A602";"L";"ersetzt S. 1046";2052;151
"OE";"EFA-OE-Diplom";"FIRAC";"L";"ersetzt S. 420/1177/2026";2052;1673
"OE";"Steyrer Old Man Diplom";"A509";"L";"ersetzt Seite 1348/1623 - QRT 31.12.2014";2053;598
"OE";"WDRC Danube River Countries";"ÖVSV";"L";;2053;2731
"ON";"The OSA Award";"UBA";"L";"ers. S. 1425/1469/1768";2054;793
"ON";"Benelux Award";;"L";"ersetzt S. 293 - QRT !";2054;1408
"OH";"OH County Award";"SRAL";"L";"ersetzt Seite 289/530";2054;1912
"ON";"Worked all Waasland";"UBA reg";"L";"ersetzt S. 166";2055;2225
"ON";"WOSA Award (Antwerpen)";;"L";;2055;2732
"PY";"Brasilian YL Award BRYLA";"BRYLA";"L";"ersetzt Seite 203/1799";2056;1171
"PY";"LABRE Diplomprogramm";"LABRE";"B";"ersetzt S. 535";2056;1819
"PY";"Worked all America - WAA";"LABRE";"L";"ersetzt S. 536";2056;2228
"PY";"WAB";"LABRE";"L";"ersetzt Seite 368/535";2056;2232
"PY";"DBDX Award";"LABRE";"L";"ersetzt S. 536";2057;1514
"PY";"WAO";"LABRE";"L";"ersetzt S. 535";2057;2270
"PY";"Diploma dos Farois del Ceara";;"L";;2057;2733
"PY";"PYFF - Diploma dos Parques Nationais";;"L";;2057;2734
"RA3";"RDA-YAROSLAVIA Award";;"L";;2058;2735
"RA4";"Togliatti-Stavropol-Award";;"L";;2058;2736
"RA3";"Tula Diploma";;"L";;2058;2737
"RA";"World Castle Award - WCA";"COTA";"L";;2059;2738
"VE";"CLARA Diplomprogramm";;"B";"ersetzt S. 503";2061;1507
"SP";"Gdansk Diploma";;"L";;2061;2739
"VE";"CLARA Family Certificate";;"L";"ersetzt S. 504";2062;1470
"VK";"Redcliff City Award";;"L";"ersetzt S. 139";2062;1991
"VO";"WAVO - Worked all VO";;"L";"ersetzt S. 11 - Korrektur S. 2137";2062;2700
"VE";"CLARA Certificate";"CLARA";"L";;2062;2740
"VE";"DXCC-YL";"CLARA";"L";;2062;2741
"VE";"CLARA 10 DX-YL Certificate";"CLARA";"L";;2062;2742
"VE";"WAZ-YL";"CLARA";"L";;2062;2743
"VK";"Tobar Award";;"L";;2063;2744
"VK";"VK9 Award";;"L";;2063;2745
"YO";"Romanian FIRAC Award";"FIRAC";"L";;2063;2746
"YV";"IARU Region 2 Award";"IARU 2";"L";;2064;2747
"ZC4";"ZC4 Award";;"L";"ersetzt S. 824";2065;2432
"7X";"50. Annyversary of the ARA";"ARA";"K";" 01.03.-30.05.2013";2065;2748
"DL";"60 Jahre Amateurfunk in Rudolstadt";"X24";"K";" 01.01.-31.12.2013";2065;2749
"DL";"175 Jahre Erste Deutsche Staatsbahn";"FIRAC";"K";" 01.01.-31.12.2013";2066;2750
"DL";"222. Geburtstag von Samuel Marse";"AGCW";"K";" 01.01.-31.12.2013";2067;2751
"DL";"Deutsche Rosenschau 2013";"Y27";"K";" 01.01.-31.12.2013";2067;2752
"DL";"Donnersberg Jubiläumsdiplom";"K54";"K";" 01.01.-31.12.2013";2068;2753
"DL";"Jubiläumsdiplom 50. J. Distrikt Schwaben";"T";"K";" 01.01.2012-31.12.2013";2069;2754
"DL";"VOXHAUS AWARD";"D13";"K";" 01.01.-31.12.2013";2069;2755
"EI";"EI13CLAN Award";;"K";" 01.01.-31.12.2013";2070;2756
"HA";"1983 HG1S 2013 Award";"HG1S";"K";" 01.01.-31.12.2013";2070;2757
"HB9";"HB30OK-Diplom";;"K";" 01.01.-31.12.2013";2071;2758
"LZ";"All Bulgarian Saints 2013";;"K";" 01.01.-31.12.2013";2072;2759
"OK";"1150 J. Kyrill+Method in Großmähren";;"K";" 01.01.-31.12.2013";2072;2760
"RA4";"UNIVERSIADE 2013";;"K";" 01.01.-31.12.2013";2073;2761
"UR";"1. Pilot of the Arctic";;"K";" 01.01.2013-31.12.2014";2074;2762
"YO";"10 Jahre YO2KQT";;"K";" 01.01.-31.12.2013";2075;2763
"YO";"YP0FOTE-Diplom";;"K";" 15.02.-30.08.2013";2075;2764
"DL";"DLFF Trophy";"DLFF";"L";;2088;2766
"DL";"DL-YL-33-Edition";"DARC";"L";;2088;2767
"DL";"German Castles on the Air";"COTA";"L";"Zusatzinfo Seite 2493";2089;2768
"DL";"Postspar-Diplom";"VFDB";"L";;2090;2769
"DL";"Thüringen-Diplom";"DVX";"L";"ersetzt Seite 858/970/1559/1576";2092;12
"DL";"Thüringen Trophy";"DVX";"L";;2092;2770
"DL";"Überlinger Amateur-Radio-Diplom";"A31";"L";"erstetzt Seite 1199";2093;418
"DL";"BRF on Tour Award";"BRF";"J";;2094;2771
"DL";"Annual Islands Award";"BRF";"J";;2094;2772
"DL";"Head Quarters Award";"BRF";"J";;2094;2773
"DL";"Light Hunter Award";"BRF";"J";"BRF-Zusatzinfo S.2190";2094;2774
"3A";"Principality of Monaco Award";"ARM";"L";"ersetzt seite 638 - Zusatzinfo: S.2290";2095;1973
"DL";"Vierbanddiplom der adxg-DL";"ADXB";"L";;2095;2775
"3A";"Worked all small European Countries";"ARM";"L";;2096;2776
"3A";"3ADIGITALGROUP Award";"3ADG";"L";;2096;2777
"9A";"Worked 9A Prfefixes";"HRS";"L";"Zusatzinfo S.2190 - Zusatzinfo: S.2290";2096;2778
"9A";"9A CW Award";"HRS";"L";;2097;2779
"9A";"Worked 9A Locators award";"HRS";"L";;2097;2780
"9A";"Croatia Counties Award";"HRS";"L";;2098;2781
"9H";"Mediterranian Award";"MARL";"L";;2099;2782
"9H";"MARL Diplomserie";"MARL";"L";;2099;2783
"9H";"Malta Award";"MARL";"L";;2100;2784
"9H";"All Mata Award";"MARL";"L";;2100;2785
"9K";"Kuwait Award";"KARS";"L";;2100;2786
"BY";"Chinese Radio Sports Assn. Award";"CRSA";"L";;2100;2787
"CE";"Pablo Neruda Award";"RCD";"L";;2101;2788
"CT";"Portuguese Prefix Award";"CT1BWW";"L";;2101;2789
"CT";"Portuguese DX Group Award";"GPDX";"L";;2102;2790
"CT";"Portuguese Islands Award";;"L";;2102;2791
"DU";"Azores Flora und Fauna AFFA";"E7FF";"L";;2103;2792
"E7";"Sarajevo Award";;"L";;2103;2793
"ER";"Moldavian District Award";"ARM";"L";;2104;2794
"ES";"ESFF Estonian Flora an Fauna";"ESFF";"L";;2105;2795
"GM";"Islands of Scotland Award";"GMDX";"L";;2105;2796
"I";"Diploma Laghi Italiani";;"J";;2107;2798
"I";"Diploma Cascate del Fiume Liri";;"L";;2107;2799
"I";"World Heritage Site Award WHSA";;"L";;2108;2800
"I";"Worked Italian Lighthouses Award";;"L";;2108;2801
"I";"St. Toedosii Tyrnovsky Award 2014";;"L";;2109;2802
"OE2";"Gosauer Amateurfunknadel";;"L";"ersetzt Seite 547/1178/2027 - Adresse neu:2289";2110;1701
"OE9";"Licht ins Dunkel Diplom";;"L";;2111;2803
"OE3";"Weinland Diplom WLD";;"L";;2112;2804
"OK";"OKFF OK Flora and Fauna";"OKFF";"L";;2113;2805
"OZ";"OZFF OZ Flora and Fauna";"OZFF";"L";;2113;2806
"PA";"Worked Benelux QRP Award";"BQC";"L";;2114;2807
"PA";"VERON Section Amersfoort Award";;"L";;2114;2808
"PA";"Worked Netherlands Castles COTA-PA";;"L";;2114;2809
"PA";"Groningen DX Certificate";;"L";;2115;2810
"RA";"Diploma ""73""";;"L";;2115;2811
